question,generated_answer,latency,faithfulness,context_relevancy,answer_correctness,strategy
Koja je razlika između poslovnih procesa P4 i P6?,"Nema dovoljno informacija o poslovnim procesima P4 i P6 u dostavljenim podacima. Da bi se utvrdila razlika između njih, potrebni su specifični detalji o tim procesima.",1.4644761085510254,0.0,0.0,0.0,macro_overlap100
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog nekoliko mogućih razloga. To može uključivati neispunjavanje uvjeta za fiskalizaciju, kao što su nedostatak potrebnih podataka na računu ili nepravilnosti u postupku fiskalizacije. Također, ako je račun izdan u situaciji koja ne podliježe fiskalizaciji, kao što su određene vrste plaćanja ili iznimke propisane zakonom, račun neće biti fiskaliziran. Uvijek je važno provjeriti sve relevantne informacije i propise koji se odnose na fiskalizaciju kako bi se utvrdio točan razlog.",3.3894295692443848,0.5,0.5,0.5,macro_overlap100
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,Informacije o mogućim kaznama za poduzetnike zbog grešaka u fiskalizaciji eRačuna nisu navedene. Preporučuje se konzultirati relevantne propise ili pravne stručnjake za detalje o sankcijama i kaznama u vezi s fiskalizacijom.,1.6706690788269043,0.0,0.5,0.0,macro_overlap100
Zašto je AS4 protokol važan za razmjenu eRačuna?,Informacije o važnosti AS4 protokola za razmjenu eRačuna nisu navedene u dostupnim podacima. Preporučuje se konzultirati dodatne izvore ili dokumente koji se bave temom eRačuna i protokola za razmjenu podataka kako bi se dobile relevantne informacije.,2.1549794673919678,0.0,0.0,0.0,macro_overlap100
"Paušalni obrt nije u sustavu PDV-a, većina kupaca su građani koji plaćaju na transakcijski račun, ali povremeno ima i B2B kupce koji plaćaju karticom. Što se mijenja u njegovom poslovanju od 1.1.2026?","Od 1.1.2026. paušalni obrti koji nisu u sustavu PDV-a morat će prilagoditi svoje poslovanje u skladu s novim pravilima fiskalizacije. To uključuje obavezu izdavanja računa koji će sadržavati određene podatke, kao što su OIB obveznika, datum i vrijeme izdavanja, te oznaku slijednosti brojeva računa. Također, računi će morati biti strukturirani na način koji omogućava lakšu manipulaciju podacima u izvještajima i analizama, što može utjecati na način vođenja evidencije i izvještavanja prema Poreznoj upravi. U slučaju B2B kupaca, dodatne obaveze mogu se pojaviti vezano uz PDV, ovisno o specifičnim okolnostima transakcija.",4.111692428588867,0.5,0.5,0.5,macro_overlap100
Što je eRačun i mora li biti u PDF formatu?,"eRačun je elektronički račun koji se koristi za izdavanje i primanje računa u digitalnom obliku. Nema obaveze da bude u PDF formatu, jer se može slati i u drugim formatima, ovisno o zahtjevima i standardima koji se primjenjuju.",2.0940349102020264,0.5,0.5,0.0,macro_overlap200
Tko se smatra izdavateljem i primateljem eRačuna prema Zakonu o fiskalizaciji?,"Izdavateljem eRačuna smatra se osoba ili pravna osoba koja izdaje eRačun, dok se primateljem eRačuna smatra osoba ili pravna osoba koja prima eRačun. Ove definicije uključuju trgovačka društva, obrtnike i nositelje slobodnih zanimanja.",1.74686861038208,0.5,0.5,0.5,macro_overlap200
Od kada obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune?,"Obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune od trenutka kada postanu obveznici fiskalizacije eRačuna, što je regulirano zakonskim odredbama o fiskalizaciji. Točan datum početka obveze ovisi o specifičnim pravilima i rokovima koji su navedeni u relevantnim zakonima i pravilnicima.",2.057953357696533,0.3,0.5,0.4,macro_overlap200
Što je fiskalizacija eRačuna i kada se mora provesti?,"Fiskalizacija eRačuna je postupak kojim se u Sustav za fiskalizaciju dostavljaju propisani podaci iz eRačuna, a obuhvaća fiskalizaciju izdavanja i zaprimanja eRačuna. Ovaj postupak se mora provesti kada porezni obveznik ima obvezu izdavanja eRačuna, kako bi se omogućio učinkovit nadzor ostvarenog prometa u krajnjoj potrošnji.",2.214862585067749,0.5,0.5,0.5,macro_overlap200
Koje su glavne razlike između Fiskalizacije 1.0 i Fiskalizacije 2.0?,"Nema informacija o razlikama između Fiskalizacije 1.0 i Fiskalizacije 2.0 u dostupnom tekstu. Fokus je na pravilima i obvezama vezanim uz fiskalizaciju računa, uključujući odgovornosti obveznika, izdavanje računa, te kazne za prekršaje. Za specifične razlike između verzija fiskalizacije, potrebno je konzultirati dodatne izvore ili dokumente.",2.468440294265747,0.0,0.0,0.0,macro_overlap200
Što je pristupna točka i tko može biti pristupna točka?,Pristupna točka je element sustava koji omogućuje obveznicima fiskalizacije razmjenu poruka s Poreznom upravom putem sigurnog kanala. Pristupna točka može biti bilo koja institucija ili entitet koji je ovlašten za komunikaciju s Poreznom upravom u okviru sustava fiskalizacije.,2.2230238914489746,0.5,0.5,0.5,macro_overlap200
Što mora informacijski posrednik napraviti da bi mogao pružati usluge?,"Informacijski posrednik mora dostaviti dokumentaciju koja je propisana i uspješno provesti testiranje sukladnosti kako bi ishodio završno izvješće. Nakon ispunjavanja ovih uvjeta, Porezna uprava mu izdaje potvrdu o sukladnosti.",1.9589998722076416,0.5,0.5,0.5,macro_overlap200
Što je aplikacija MIKROeRAČUN i tko je može koristiti?,"Aplikacija MIKROeRAČUN omogućava izdavanje, zaprimanje i pohranu eRačuna, kao i fiskalizaciju izdanih i zaprimljenih eRačuna. Pravo na korištenje ove aplikacije imaju izdavatelj i primatelj eRačuna, pod uvjetom da su korisnici sustava ePorezna, nisu upisani u registar obveznika PDV-a i nisu obveznici primjene propisa o elektroničkom izdavanju računa u javnoj nabavi kao javni naručitelji. Porezni obveznik koji želi koristiti aplikaciju dužan je prihvatiti opće uvjete korištenja.",4.4138734340667725,0.8,0.9,0.8,macro_overlap200
Kada izdavatelj eRačuna mora provoditi postupak eIzvještavanja?,"Izdavatelj eRačuna mora provoditi postupak eIzvještavanja kada se koristi web-servis, usluga informacijskog posrednika ili FiskAplikacija za provedbu tog postupka. Također, ako se eRačun ne može izdati zbog nedostupnosti identifikatora u AMS-u, podaci se dostavljaju putem postupka eIzvještavanja.",2.0517842769622803,0.5,0.5,0.5,macro_overlap200
Što mora napraviti primatelj eRačuna koji odbija eRačun?,"Primatelj eRačuna koji odbija eRačun dužan je u Sustav za fiskalizaciju do 20. dana u mjesecu za prethodni mjesec dostaviti podatke o eRačunima koje je odbio u prethodnom mjesecu. Ovi podaci uključuju datum izdavanja eRačuna, broj eRačuna, OIB izdavatelja i primatelja eRačuna, datum odbijanja te razlog odbijanja. Dostavom ovih podataka primatelj eRačuna također izjavljuje da neće koristiti pravo na pretporez po tom eRačunu.",2.915114402770996,1.0,1.0,1.0,macro_overlap200
Je li podatak KPD-a obvezan na eRačunu i u kojim slučajevima?,Podatak KPD-a je obvezan na eRačunu kada obveznici primjene zakona dužni su povezati stavku robe i usluge u eRačunu s ispravnom klasifikacijskom oznakom iz KPD-a. Ova oznaka mora biti iskazana u eRačunu kao šesteroznamenkasti broj.,2.6237552165985107,0.5,0.5,0.5,macro_overlap200
Čemu služi FiskAplikacija i koje funkcionalnosti omogućava?,"FiskAplikacija služi za pregled i uvid u podatke vezane uz fiskalizaciju računa i eRačuna. Omogućava sljedeće funkcionalnosti: pregled podataka iz fiskalizacije računa i eRačuna, uvid u statuse eRačuna (zaprimljen, naplaćen, odbijen), uvid u podatke o greškama te uvid u ostale podatke iz Sustava za fiskalizaciju.",2.1821517944335938,0.7,1.0,0.7,macro_overlap200
Što znači status 'Zaprimljen i neuparen' u FiskAplikaciji?,"Status 'Zaprimljen i neuparen' u FiskAplikaciji označava da je eRačun zaprimljen, ali još nije povezan s odgovarajućim fiskalnim računom ili transakcijom. To može značiti da je potrebno dodatno provjeriti ili obraditi račun kako bi se osiguralo da je pravilno evidentiran i usklađen s fiskalnim propisima.",2.7746505737304688,0.5,0.5,0.5,macro_overlap200
Što znači status 'Odstupanje' u FiskAplikaciji i treba li zbog toga odbiti račun?,"Status 'Odstupanje' u FiskAplikaciji obično označava da postoji neka vrsta nesukladnosti ili problema s računom koji je izdan. Ovisno o specifičnim pravilima i procedurama koje se primjenjuju, može biti potrebno dodatno istražiti uzrok tog statusa. Ako se utvrdi da je račun izdan u suprotnosti s propisima ili da sadrži greške, može biti opravdano odbiti račun. Preporučuje se konzultirati relevantne smjernice ili pravne odredbe kako bi se donijela ispravna odluka.",3.229884624481201,0.5,0.5,0.5,macro_overlap200
Što je AMS i čemu služi?,Informacije o AMS-u nisu dostupne u dostavljenim podacima. Molimo vas da navedete dodatne informacije ili kontekst kako bih mogao pomoći.,1.2589027881622314,0.0,0.0,0.0,macro_overlap200
Kakvu strukturu mora imati broj eRačuna?,Broj eRačuna mora biti u skladu s EU normom.,1.050119161605835,0.0,0.5,0.0,macro_overlap200
Što je samoizdavanje eRačuna i kako se provodi fiskalizacija?,"Samoizdavanje eRačuna odnosi se na situaciju kada izdavatelj eRačuna samostalno generira račun bez prethodnog zahtjeva od strane primatelja. Fiskalizacija eRačuna u ovom slučaju mora se provoditi odvojeno od postupka razmjene eRačuna, a najkasnije pet radnih dana nakon što je eRačun izdan. To znači da izdavatelj eRačuna mora osigurati da se fiskalizacija izvrši unutar tog vremenskog okvira, koristeći odgovarajući digitalni certifikat koji sadrži OIB ovlaštene osobe za dostavu fiskalizacijske poruke.",3.0640676021575928,0.7,0.8,0.6,macro_overlap200
Kada postoji obveza izdavanja eRačuna za inozemne transakcije?,"Obveza izdavanja eRačuna ne primjenjuje se na isporuke dobara ili usluga koje proizlaze iz inozemnih transakcija, jer se odredbe Zakona primjenjuju isključivo na eRačune koji proizlaze iz tuzemnih transakcija.",2.279167890548706,0.7,1.0,0.6,macro_overlap200
Može li se isti digitalni certifikat koristiti za F1.0 i F2.0?,Informacije o korištenju digitalnih certifikata za F1.0 i F2.0 nisu navedene. Preporučuje se provjeriti specifične zahtjeve ili smjernice vezane uz certifikate za svaku verziju sustava.,1.588331937789917,0.3,0.5,0.2,macro_overlap200
Kada se može primijeniti članak 39. Zakona za B2B transakcije?,"Članak 39. Zakona može se primijeniti na B2B transakcije kada su ispunjeni uvjeti propisani za fiskalizaciju računa, uključujući obvezu korištenja elektroničkog potpisivanja i razmjenu podataka s relevantnim institucijama. Također, važno je osigurati da su svi potrebni podaci o transakciji pravilno navedeni i da se pridržavaju odredbi o fiskalizaciji.",2.692096710205078,0.5,0.5,0.5,macro_overlap200
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,Nema specifičnih informacija o postupanju s računima za predujam kod izdavanja konačnog računa u dostupnom tekstu. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na fiskalizaciju i izdavanje računa za detaljnije informacije.,1.8303718566894531,0.0,0.1,0.0,macro_overlap200
Koje su obveze odvjetničkih ureda koji nisu u sustavu PDV-a?,"Obveze odvjetničkih ureda koji nisu u sustavu PDV-a uključuju dostavljanje podataka o fiskalizaciji eRačuna, ali ne moraju dostavljati podatke vezane uz PDV. To znači da trebaju provoditi fiskalizaciju eRačuna za svaki izdani i zaprimljeni eRačun, no neće imati obvezu prijavljivanja poreznih stopa, osnovica i iznosa poreza. Ostali podaci, kao što su datum izdavanja računa, broj računa, izdavatelj i primatelj računa, količina isporučenih dobara ili usluga, i drugi relevantni podaci, i dalje su obvezni za fiskalizaciju.",3.097785711288452,0.5,0.5,0.5,macro_overlap200
Kako se štiti profesionalna tajna odvjetnika kod eRačuna?,"Informacije o zaštiti profesionalne tajne odvjetnika u vezi s eRačunima nisu izravno navedene. Međutim, općenito se može reći da se odredbe koje se odnose na eRačune primjenjuju na transakcije koje nisu zaštićene propisanim stupnjem tajnosti ili koje ne zahtijevaju posebne sigurnosne mjere. Stoga, ako se odvjetnički rad ili informacije smatraju povjerljivima, one bi mogle biti izuzete od primjene ovih odredbi, ovisno o specifičnim zakonima i propisima koji reguliraju profesionalnu tajnu. Za detaljnije informacije, preporučuje se konzultirati pravne stručnjake ili relevantne zakone koji se bave ovom tematikom.",3.821518659591675,0.5,0.5,0.3,macro_overlap200
Koje su obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju?,"Obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju uključuju dostavljanje podataka o izdanim i primljenim eRačunima u Sustav za fiskalizaciju. OPG je dužan provoditi fiskalizaciju za svaki eRačun, što podrazumijeva dostavljanje podataka kao što su datum izdavanja računa, broj računa, podatke o izdavatelju i primatelju, količinu i vrstu isporučenih dobara ili usluga, poreznu osnovicu, stopu PDV-a, iznos PDV-a koji treba platiti, te druge relevantne informacije. Fiskalizaciju je potrebno provoditi odvojeno od postupka razmjene eRačuna, najkasnije pet radnih dana nakon izdavanja ili primitka eRačuna.",6.267177581787109,0.5,0.5,0.5,macro_overlap200
Koje vrste dokumenata (šifre) se najčešće koriste za eRačune u Hrvatskoj?,Informacije o vrstama dokumenata (šiframa) koje se najčešće koriste za eRačune u Hrvatskoj nisu navedene u dostupnim podacima. Preporučuje se konzultirati relevantne izvore ili propise koji se bave eRačunima za detaljnije informacije.,1.488534688949585,0.0,0.0,0.0,macro_overlap200
Koja je razlika između poslovnih procesa P4 i P6?,"Razlika između poslovnih procesa P4 i P6 leži u vrsti podataka koji se dostavljaju. P4 se odnosi na obvezu fiskalizacije gdje obveznik dostavlja podatak o adresi poslovnog prostora putem sustava ePorezna, dok P6 zahtijeva dostavu podatka o vrsti djelatnosti koja se obavlja u poslovnom prostoru prema važećem šifarniku nacionalne klasifikacije djelatnosti. P4 se fokusira na adresu, dok se P6 bavi klasifikacijom djelatnosti.",3.174088954925537,0.5,0.5,0.5,macro_overlap200
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog nekoliko mogućih razloga. Prvo, fiskalizacija eRačuna mora se provoditi odvojeno od postupka razmjene eRačuna, a izdavatelj eRačuna je dužan provesti fiskalizaciju najkasnije pet radnih dana nakon izdavanja eRačuna. Ako je došlo do tehničkih problema ili prekida internetske veze, obveznici fiskalizacije također moraju provesti fiskalizaciju unutar pet radnih dana od nastanka problema. Osim toga, ako izdavatelj ili primatelj eRačuna ne koriste odgovarajući digitalni certifikat za potpisivanje fiskalizacijske poruke, to može uzrokovati da eRačun ostane nefiskaliziran.",3.641936779022217,0.5,0.5,0.5,macro_overlap200
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,Informacije o mogućim kaznama za poduzetnike zbog grešaka u fiskalizaciji eRačuna nisu navedene. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na fiskalizaciju kako bi se dobile točne informacije o sankcijama.,2.186154842376709,0.5,0.5,0.5,macro_overlap200
Zašto je AS4 protokol važan za razmjenu eRačuna?,Informacije o važnosti AS4 protokola za razmjenu eRačuna nisu navedene u dostupnom sadržaju. Preporučuje se konzultirati dodatne izvore ili dokumente koji se bave AS4 protokolom i njegovim utjecajem na razmjenu eRačuna.,2.3965349197387695,0.0,0.0,0.0,macro_overlap200
"Paušalni obrt nije u sustavu PDV-a, većina kupaca su građani koji plaćaju na transakcijski račun, ali povremeno ima i B2B kupce koji plaćaju karticom. Što se mijenja u njegovom poslovanju od 1.1.2026?","Od 1.1.2026. paušalni obrti koji nisu u sustavu PDV-a morat će prilagoditi svoje poslovanje u skladu s novim pravilima fiskalizacije. To uključuje obavezu slanja podataka o transakcijama Poreznoj upravi, što će zahtijevati implementaciju sustava za fiskalizaciju koji omogućava izdavanje računa s potrebnim informacijama, uključujući OIB, datum i vrijeme transakcije, te oznaku slijednosti brojeva računa. Također, obrti će morati osigurati jedinstvene oznake poslovnog prostora i uređaja za izdavanje računa, kao i pravilno upravljanje podacima o eventualnom PDV-u ili porezu na potrošnju, ukoliko se primjenjuju. Ove promjene će utjecati na način vođenja evidencije i izvještavanja o poslovanju.",5.22087550163269,0.7,0.6,0.8,macro_overlap200
Što je eRačun i mora li biti u PDF formatu?,eRačun je elektronički račun koji mora biti u skladu s EU normom. Nema informacija o tome da li mora biti u PDF formatu.,1.4935503005981445,0.5,0.5,0.5,semantic
Tko se smatra izdavateljem i primateljem eRačuna prema Zakonu o fiskalizaciji?,"Izdavatelj eRačuna smatra se trgovačko društvo, obrtnik ili nositelj slobodnog zanimanja koji izdaje eRačun. Primatelj eRačuna je osoba ili pravna osoba koja prima eRačun od izdavatelja.",1.6428980827331543,0.5,0.5,0.5,semantic
Od kada obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune?,"Obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune od trenutka kada postanu obveznici fiskalizacije eRačuna, što je propisano zakonom. To uključuje sve obveznike koji su dužni provoditi fiskalizaciju za svaki izdani i zaprimljeni eRačun.",4.738988399505615,0.5,0.5,0.5,semantic
Što je fiskalizacija eRačuna i kada se mora provesti?,"Fiskalizacija eRačuna je postupak obvezne registracije svake prodaje putem elektroničkog računa u Sustav za fiskalizaciju. Ovaj postupak se mora provesti u trenutku prodaje, a ako dođe do tehničkih problema ili prekida internetskih veza koji onemogućuju fiskalizaciju, obveznici su dužni provesti fiskalizaciju eRačuna najkasnije u roku od pet radnih dana od nastanka problema.",3.0120322704315186,0.7,0.9,0.6,semantic
Koje su glavne razlike između Fiskalizacije 1.0 i Fiskalizacije 2.0?,"Nema informacija o razlikama između Fiskalizacije 1.0 i Fiskalizacije 2.0 u dostavljenim podacima. Fokus je na obvezama i postupcima vezanim uz fiskalizaciju računa, uključujući korištenje programskih rješenja, izdavanje računa s jedinstvenim identifikatorom, te dostavljanje podataka o poslovnim prostorima i proizvođačima programskih rješenja. Za specifične razlike između verzija fiskalizacije potrebno je konzultirati dodatne izvore.",2.6833596229553223,0.0,0.0,0.0,semantic
Što je pristupna točka i tko može biti pristupna točka?,"Pristupna točka se obično odnosi na mjesto ili uređaj koji omogućava korisnicima pristup određenoj mreži ili sustavu. U kontekstu fiskalizacije, pristupna točka može biti uređaj ili aplikacija koja omogućava povezivanje s Poreznom upravom radi slanja potrebnih podataka. Pristupna točka može biti fizička osoba, pravna osoba ili organizacija koja ispunjava određene uvjete za pristup sustavu.",2.5010344982147217,0.6,0.7,0.4,semantic
Što mora informacijski posrednik napraviti da bi mogao pružati usluge?,"Informacijski posrednik mora dostaviti Poreznoj upravi određenu dokumentaciju, uključujući detaljan opis sredstava za osiguranje sigurnosti osobnih podataka, najnoviju verziju Certifikata za ISO/IEC 27001, izjavu o upravljanju sustavom informacija unutar Europske unije te izjavu o opsegu usluga koje pruža. Također, mora uspješno provesti testiranje sukladnosti i ishoditi završno izvješće. Nakon ispunjavanja ovih uvjeta, Porezna uprava izdaje potvrdu o sukladnosti.",3.132899761199951,0.2,0.5,0.4,semantic
Što je aplikacija MIKROeRAČUN i tko je može koristiti?,"Aplikacija MIKROeRAČUN omogućava izdavanje, zaprimanje i pohranu eRačuna, kao i fiskalizaciju izdanih i zaprimljenih eRačuna. Pravo na korištenje ove aplikacije imaju izdavatelj i primatelj eRačuna, pod uvjetom da su korisnici sustava ePorezna, nisu upisani u registar obveznika PDV-a i nisu obveznici primjene propisa o elektroničkom izdavanju računa u javnoj nabavi kao javni naručitelji. Porezni obveznik koji želi koristiti aplikaciju dužan je prihvatiti opće uvjete korištenja.",2.8580665588378906,0.8,1.0,0.9,semantic
Kada izdavatelj eRačuna mora provoditi postupak eIzvještavanja?,"Izdavatelj eRačuna mora provoditi postupak eIzvještavanja kada su eRačuni izdani i podložni fiskalizaciji, a to uključuje osiguranje vjerodostojnosti, cjelovitosti sadržaja i čitljivosti eRačuna od trenutka izdavanja do kraja razdoblja za pohranu.",2.8958520889282227,0.5,0.5,0.5,semantic
Što mora napraviti primatelj eRačuna koji odbija eRačun?,"Primatelj eRačuna koji odbija eRačun dužan je u Sustav za fiskalizaciju do 20. dana u mjesecu za prethodni mjesec dostaviti podatke o eRačunima koje je odbio u prethodnom mjesecu. Ovi podaci uključuju datum izdavanja eRačuna, broj eRačuna, OIB izdavatelja i primatelja eRačuna, datum odbijanja te razlog odbijanja. Dostavom ovih podataka primatelj eRačuna također izjavljuje da neće koristiti pravo na pretporez po tom eRačunu.",2.785898447036743,1.0,1.0,1.0,semantic
Je li podatak KPD-a obvezan na eRačunu i u kojim slučajevima?,Podatak o KPD-u je obvezan na eRačunu kada obveznici primjene zakona povezuju stavku robe i usluge s ispravnom klasifikacijskom oznakom iz KPD-a. Ova oznaka mora biti iskazana u eRačunu kao šesteroznamenkasta brojčana oznaka.,2.291606903076172,0.5,0.5,0.5,semantic
Čemu služi FiskAplikacija i koje funkcionalnosti omogućava?,"FiskAplikacija služi za pregled i uvid u podatke vezane uz fiskalizaciju. Omogućava sljedeće funkcionalnosti:

1. Pregled podataka iz fiskalizacije računa i fiskalizacije eRačuna.
2. Uvid u statuse eRačuna (zaprimljen, naplaćen, odbijen).
3. Uvid u podatke o greškama.
4. Uvid u ostale podatke iz Sustava za fiskalizaciju.",3.133451461791992,0.5,1.0,0.6,semantic
Što znači status 'Zaprimljen i neuparen' u FiskAplikaciji?,"Status 'Zaprimljen i neuparen' u FiskAplikaciji označava da je eRačun zaprimljen, ali još nije povezan s odgovarajućim fiskaliziranim računom. To može značiti da se podaci o eRačunu ne podudaraju s podacima u sustavu fiskalizacije ili da račun nije još uvijek fiskaliziran.",2.189314126968384,0.5,0.5,0.5,semantic
Što znači status 'Odstupanje' u FiskAplikaciji i treba li zbog toga odbiti račun?,"Status 'Odstupanje' u FiskAplikaciji obično ukazuje na to da postoji nesukladnost ili greška u podacima koji su dostavljeni, što može uključivati neispravne OIB-ove, neispravne digitalne potpise ili razlike u podacima računa. U takvim slučajevima, preporučuje se provjeriti detalje o odstupanju i, ako su podaci neispravni ili se ne podudaraju s fiskaliziranim računom, račun bi trebao biti odbijen.",2.932084560394287,0.5,0.5,0.5,semantic
Što je AMS i čemu služi?,Informacije o AMS-u nisu dostupne u dostavljenim podacima. Molimo vas da navedete dodatne informacije ili kontekst kako bih mogao bolje odgovoriti na vaše pitanje.,1.3468480110168457,0.0,0.0,0.0,semantic
Kakvu strukturu mora imati broj eRačuna?,Informacije o strukturi broja eRačuna nisu navedene. Preporučuje se konzultirati relevantne propise ili dokumente koji se bave detaljima o formatu eRačuna.,1.2434558868408203,0.0,0.5,0.0,semantic
Što je samoizdavanje eRačuna i kako se provodi fiskalizacija?,"Samoizdavanje eRačuna odnosi se na postupak u kojem obveznik fiskalizacije samostalno izdaje elektronički račun za prodaju robe ili usluga. Ovaj proces uključuje korištenje aplikacijskog certifikata za elektroničko potpisivanje poruka o prodaji, što osigurava valjanost i sigurnost računa.

Fiskalizacija se provodi putem samoposlužnih uređaja ili drugih automatiziranih sustava, gdje se prodaja obavlja bez posredovanja osobe. Obveznik fiskalizacije mora osigurati da svaki samoposlužni uređaj bude registriran i da se na njemu istakne obavijest o fiskalizaciji. Također, obveznik je dužan omogućiti vezu za elektroničku razmjenu podataka s Poreznom upravom, što uključuje prijavu podataka o svakom samoposlužnom uređaju i dodjelu jedinstvenog identifikatora za svaki uređaj.",4.831342458724976,0.5,0.5,0.5,semantic
Kada postoji obveza izdavanja eRačuna za inozemne transakcije?,"Obveza izdavanja eRačuna ne primjenjuje se na isporuke dobara ili usluga koje proizlaze iz inozemnih transakcija, jer se odredbe Zakona o eRačunu primjenjuju isključivo na eRačune koji proizlaze iz tuzemnih transakcija.",1.7984275817871094,0.5,0.5,0.5,semantic
Može li se isti digitalni certifikat koristiti za F1.0 i F2.0?,Informacije o korištenju digitalnog certifikata za F1.0 i F2.0 nisu navedene. Preporučuje se provjeriti specifične smjernice ili regulative koje se odnose na korištenje certifikata u tim verzijama.,1.4712185859680176,0.5,0.5,0.0,semantic
Kada se može primijeniti članak 39. Zakona za B2B transakcije?,Informacije o primjeni članka 39. Zakona za B2B transakcije nisu navedene u dostupnom sadržaju. Preporučuje se konzultirati relevantne pravne izvore ili stručnjake za detalje o toj temi.,1.8006229400634766,0.0,0.0,0.0,semantic
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,"Postupak s računima za predujam kod izdavanja konačnog računa uključuje fiskalizaciju tih računa. Kada obveznik fiskalizacije izda račun za predujam, taj račun mora biti fiskaliziran prema propisima. Kada se izdaje konačni račun, obveznik je dužan evidentirati iznos predujma koji je već plaćen i na konačnom računu jasno navesti razliku između ukupnog iznosa i iznosa predujma. Također, konačni račun mora biti fiskaliziran u skladu s važećim pravilima i propisima.",3.409205436706543,0.5,0.5,0.5,semantic
Koje su obveze odvjetničkih ureda koji nisu u sustavu PDV-a?,"Obveze odvjetničkih ureda koji nisu u sustavu PDV-a uključuju izdavanje eRačuna za tuzemne transakcije koje obavljaju primatelju eRačuna, osim ako su izuzeti od obveze izdavanja računa prema posebnom zakonu. Ako odvjetnički ured izda račun, unatoč izuzeću, obvezan je izdati ga kao eRačun sa svim obvezama koje proizlaze iz relevantnih zakonskih odredbi. Također, u slučaju nemogućnosti izdavanja eRačuna zbog nedostupnosti identifikatora, mogu izdati račun u papirnatom obliku, a podaci se dostavljaju putem postupka eIzvještavanja.",3.981823444366455,0.5,0.5,0.5,semantic
Kako se štiti profesionalna tajna odvjetnika kod eRačuna?,"Odredbe o eRačunu ne primjenjuju se na isporuke dobara ili usluga koje su zaštićene propisanim stupnjem tajnosti ili koje zahtijevaju posebne sigurnosne mjere prema zakonima i drugim propisima. To može uključivati i zaštitu profesionalne tajne odvjetnika, čime se osigurava da informacije koje se odnose na klijente i njihove slučajeve ostanu povjerljive.",2.186713933944702,0.5,0.5,0.5,semantic
Koje su obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju?,"OPG (Obiteljsko poljoprivredno gospodarstvo) u sustavu PDV-a ima obvezu fiskalizacije eRačuna. To uključuje dostavljanje podataka o svakom izdatom i zaprimljenom eRačunu u Sustav za fiskalizaciju. OPG mora provoditi fiskalizaciju odvojeno od postupka razmjene eRačuna, najkasnije pet radnih dana nakon izdavanja ili primitka eRačuna. Također, OPG je dužan koristiti digitalni certifikat za potpisivanje fiskalizacijske poruke, koji sadrži OIB osobe ovlaštene za dostavu tih poruka.",3.314892053604126,0.5,0.5,0.5,semantic
Koje vrste dokumenata (šifre) se najčešće koriste za eRačune u Hrvatskoj?,Informacije o vrstama dokumenata (šiframa) koje se najčešće koriste za eRačune u Hrvatskoj nisu navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne propise ili izvore koji se bave eRačunima za detaljnije informacije.,1.7727584838867188,0.0,0.0,0.0,semantic
Koja je razlika između poslovnih procesa P4 i P6?,"Nema informacija o poslovnim procesima P4 i P6 u dostupnom tekstu. Da bi se utvrdila razlika između njih, potrebni su dodatni podaci koji nisu uključeni u navedeni sadržaj.",1.5600719451904297,0.0,0.0,0.0,semantic
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog različitih razloga, uključujući greške u procesu fiskalizacije, probleme s prijavom računa u Sustav za fiskalizaciju ili status računa koji može biti označen kao odbijen. Također, moguće je da račun nije pravilno zaprimljen ili naplaćen, što bi moglo utjecati na njegov status.",2.79152512550354,0.5,0.5,0.5,semantic
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,"Informacije o mogućim kaznama za greške u fiskalizaciji eRačuna nisu navedene. Međutim, obveznici fiskalizacije imaju obvezu provesti postupak fiskalizacije eRačuna u slučaju tehničkih problema ili prekida internetskih veza unutar određenog roka. To implicira da bi neispunjavanje tih obveza moglo dovesti do posljedica, ali specifične kazne nisu navedene.",2.6143863201141357,0.5,0.5,0.5,semantic
