question,generated_answer,latency,faithfulness,context_relevancy,answer_correctness,strategy
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,"Informacije o postupanju s računima za predujam kod izdavanja konačnog računa nisu izravno navedene. Međutim, obveznik fiskalizacije mora provoditi postupak fiskalizacije za sve račune, uključujući i one koji se odnose na predujmove, te osigurati da svi računi budu pravilno izdani i prijavljeni Ministarstvu financija. Ako se izdaje dokument koji navodi podatke o plaćanju prije konačnog računa, na njemu mora biti jasno označeno da nije fiskalizirani račun. Za konačni račun, obveznik fiskalizacije treba slijediti propisane procedure, uključujući elektroničko potpisivanje i prijavu putem uspostavljene veze s Poreznom upravom.",5.2010698318481445,0.5,0.5,0.5,macro_overlap100
Koje su obveze odvjetničkih ureda koji nisu u sustavu PDV-a?,Informacije o obvezama odvjetničkih ureda koji nisu u sustavu PDV-a nisu navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na odvjetničke usluge i fiskalizaciju za detaljnije informacije.,3.257673978805542,0.0,0.0,0.0,macro_overlap100
Kako se štiti profesionalna tajna odvjetnika kod eRačuna?,"Informacije o zaštiti profesionalne tajne odvjetnika u vezi s eRačunima nisu izravno navedene. Međutim, općenito se može reći da se odredbe koje se odnose na eRačune ne primjenjuju na isporuke dobara ili usluga koje su zaštićene propisanim stupnjem tajnosti ili koje zahtijevaju posebne sigurnosne mjere prema zakonima i drugim propisima. To može implicirati da se određene informacije, uključujući profesionalnu tajnu odvjetnika, mogu zaštititi kroz primjenu tih posebnih mjera.",4.298772096633911,0.5,0.5,0.5,macro_overlap100
Koje su obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju?,"Obveze OPG-a (obiteljskih poljoprivrednih gospodarstava) u sustavu PDV-a vezano uz fiskalizaciju uključuju obvezu izdavanja računa za ostvarene promete, osim u iznimnim slučajevima kada se fiskalizacija ne primjenjuje. OPG-ovi su izuzeti od obveze fiskalizacije za prodaju vlastitih poljoprivrednih proizvoda proizvedenih na vlastitom gospodarstvu, kada se ti proizvodi prodaju izravno krajnjem potrošaču. U ostalim slučajevima, OPG-ovi moraju provoditi fiskalizaciju računa prema propisima.",4.304873943328857,0.7,0.8,0.9,macro_overlap100
Koje vrste dokumenata (šifre) se najčešće koriste za eRačune u Hrvatskoj?,Informacije o vrstama dokumenata (šiframa) koje se najčešće koriste za eRačune u Hrvatskoj nisu navedene. Preporučuje se konzultirati relevantne propise ili izvore koji se bave eRačunima za detaljnije informacije.,2.3367350101470947,0.0,0.0,0.0,macro_overlap100
Koja je razlika između poslovnih procesa P4 i P6?,Nema informacija o poslovnim procesima P4 i P6 u dostupnom sadržaju. Stoga nije moguće odgovoriti na pitanje o njihovim razlikama.,1.7205424308776855,0.5,0.0,0.0,macro_overlap100
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog nekoliko razloga, uključujući neispunjavanje uvjeta za fiskalizaciju, greške u podacima prilikom slanja ili obrade, ili ako eRačun nije pravilno poslan ili zaprimljen. Također, može biti i posljedica problema s autentifikacijom ili ovlaštenjima unutar sustava.",2.935131788253784,0.4,0.6,0.5,macro_overlap100
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,"Da, poduzetnici će se kažnjavati zbog grešaka u fiskalizaciji eRačuna. Postoje različite novčane kazne za pravne osobe, odgovorne osobe u pravnim osobama, kao i za fizičke osobe obrtnike ili one koji obavljaju drugu samostalnu djelatnost, ovisno o težini prekršaja. Kazne se primjenjuju za neizdavanje eRačuna, neprovođenje fiskalizacije, kao i za druge propuste vezane uz fiskalizaciju.",5.639983177185059,0.0,0.5,0.0,macro_overlap100
Zašto je AS4 protokol važan za razmjenu eRačuna?,"AS4 protokol je važan za razmjenu eRačuna jer omogućava sigurnu i pouzdanu razmjenu podataka između izdavatelja i primatelja eRačuna. Ovaj protokol osigurava standardizirane formate i protokole, što doprinosi interoperabilnosti između različitih sustava. Također, AS4 protokol pomaže u očuvanju vjerodostojnosti podrijetla, cjelovitosti sadržaja i čitljivosti eRačuna tijekom cijelog razdoblja čuvanja, što je ključno za ispunjavanje zakonskih zahtjeva.",3.722707748413086,0.6,0.8,0.7,macro_overlap100
"Paušalni obrt nije u sustavu PDV-a, većina kupaca su građani koji plaćaju na transakcijski račun, ali povremeno ima i B2B kupce koji plaćaju karticom. Što se mijenja u njegovom poslovanju od 1.1.2026?","Od 1.1.2026. godine, paušalni obrti koji nisu u sustavu PDV-a morat će se prilagoditi novim pravilima fiskalizacije. To uključuje obvezu izdavanja računa koji će biti fiskalizirani, čak i za transakcijske račune i kartične uplate. Također, obveznici će morati osigurati da svi računi budu prijavljeni u Sustav za fiskalizaciju, a kupci će imati mogućnost provjere računa putem web-servisa Porezne uprave. Ove promjene će utjecati na način vođenja poslovanja, uključujući obvezu zadržavanja računa i isticanje obavijesti o fiskalizaciji na samoposlužnim uređajima, ako se koriste.",3.47178316116333,0.8,0.7,0.9,macro_overlap100
Što je eRačun i mora li biti u PDF formatu?,"eRačun je elektronički račun koji se izdaje u skladu s propisima o fiskalizaciji. Mora biti u skladu s EU normom, ali nije specificirano da mora biti u PDF formatu. Razmjena eRačuna može se obavljati putem različitih tehnologija i procedura, uz osiguranje vjerodostojnosti, cjelovitosti i čitljivosti.",2.9804458618164062,0.4,0.6,0.3,macro_overlap200
Tko se smatra izdavateljem i primateljem eRačuna prema Zakonu o fiskalizaciji?,"Izdavatelj eRačuna smatra se porezni obveznik sa sjedištem, prebivalištem ili uobičajenim boravištem u tuzemstvu koji je upisan u registar obveznika PDV-a, obveznik poreza na dohodak od samostalne djelatnosti ili obveznik poreza na dobit koji nije upisan u registar obveznika PDV-a, kao i tijela državne uprave i jedinice lokalne i područne samouprave. Primatelj eRačuna je osoba ili pravna osoba koja prima eRačun od izdavatelja.",3.916445732116699,0.8,1.0,0.9,macro_overlap200
Od kada obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune?,"Obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune kada su obveznici poreza na dohodak od samostalne djelatnosti ili poreza na dobit, a imaju sjedište, prebivalište ili uobičajeno boravište u tuzemstvu.",2.5119588375091553,0.3,0.6,0.4,macro_overlap200
Što je fiskalizacija eRačuna i kada se mora provesti?,"Fiskalizacija eRačuna je postupak koji izdavatelj eRačuna mora provesti odvojeno od razmjene eRačuna. Izdavatelj je dužan provesti fiskalizaciju u trenutku izdavanja eRačuna, a u slučaju samoizdavanja računa, najkasnije pet radnih dana nakon što je eRačun izdan. Primatelj eRačuna također mora provesti fiskalizaciju, najkasnije pet radnih dana od primitka eRačuna.",3.0873606204986572,0.8,1.0,1.0,macro_overlap200
Koje su glavne razlike između Fiskalizacije 1.0 i Fiskalizacije 2.0?,"Nema informacija o razlikama između Fiskalizacije 1.0 i Fiskalizacije 2.0 u dostupnom tekstu. Fokus je na odredbama vezanim uz fiskalizaciju računa, eRačune i obveze fiskalizacije za različite kategorije poduzetnika. Za detalje o razlikama između tih verzija fiskalizacije potrebno je konzultirati dodatne izvore ili dokumente.",2.5319368839263916,0.0,0.0,0.0,macro_overlap200
Što je pristupna točka i tko može biti pristupna točka?,Pristupna točka je uređaj ili informacijski sustav obveznika fiskalizacije koji se koristi za komunikaciju s Poreznom upravom. To može biti ili naplatni uređaj ili informacijski sustav obveznika fiskalizacije.,1.9349801540374756,0.5,0.6,0.4,macro_overlap200
Što mora informacijski posrednik napraviti da bi mogao pružati usluge?,"Informacijski posrednik mora dostaviti Poreznoj upravi određenu dokumentaciju, uključujući detaljan opis sredstava za osiguranje sigurnosti osobnih podataka, najnoviju verziju Certifikata za ISO/IEC 27001, izjavu o upravljanju sustavom informacija unutar Europske unije te izjavu o opsegu usluga koje pruža. Također, mora uspješno proći testiranje sukladnosti i dobiti potvrdu o sukladnosti od Porezne uprave.",3.663262128829956,0.5,0.7,0.6,macro_overlap200
Što je aplikacija MIKROeRAČUN i tko je može koristiti?,"Aplikacija MIKROeRAČUN omogućava izdavanje, zaprimanje i pohranu eRačuna, kao i fiskalizaciju izdanih i zaprimljenih eRačuna. Mogu je koristiti izdavatelji i primatelji eRačuna koji su korisnici sustava ePorezna, nisu upisani u registar obveznika PDV-a i nisu obveznici primjene propisa o elektroničkom izdavanju računa u javnoj nabavi kao javni naručitelji. Prije korištenja, porezni obveznici moraju prihvatiti opće uvjete korištenja aplikacije.",4.35801362991333,0.8,1.0,0.7,macro_overlap200
Kada izdavatelj eRačuna mora provoditi postupak eIzvještavanja?,"Izdavatelj eRačuna mora provoditi postupak eIzvještavanja prilikom provedbe fiskalizacije eRačuna. Za to mogu koristiti web-servis, uslugu informacijskog posrednika ili FiskAplikaciju.",2.1120893955230713,0.5,0.5,0.5,macro_overlap200
Što mora napraviti primatelj eRačuna koji odbija eRačun?,"Primatelj eRačuna dužan je u Sustav za fiskalizaciju do 20. dana u mjesecu za prethodni mjesec dostaviti podatke o eRačunima za koje je izvršio odbijanje u prethodnom mjesecu. Ovi podaci uključuju datum izdavanja eRačuna, broj eRačuna, OIB izdavatelja i primatelja eRačuna, datum odbijanja te razlog odbijanja. Dostavom ovih podataka primatelj eRačuna također potvrđuje da neće koristiti pravo na pretporez po tom eRačunu.",4.213504791259766,0.7,1.0,1.0,macro_overlap200
Je li podatak KPD-a obvezan na eRačunu i u kojim slučajevima?,"Podatak o stavci robe i usluge u eRačunu mora biti povezan s ispravnom klasifikacijskom oznakom iz KPD-a, a obveznici primjene zakona dužni su iskazati ga u eRačunu šesteroznamenkastom brojčanom oznakom.",3.3954508304595947,0.5,0.5,0.5,macro_overlap200
Čemu služi FiskAplikacija i koje funkcionalnosti omogućava?,"FiskAplikacija služi za pregled fiskaliziranih podataka i upravljanje ovlaštenjima za razmjenu eRačuna i fiskalizaciju. Omogućava uvid u statuse računa, informativno ispunjenu prijavu poreza na dodanu vrijednost (PDV) za određeno razdoblje oporezivanja, te unos podataka potrebnih za fiskalizaciju i eIzvještavanje. Pristup aplikaciji i upravljanje ovlaštenjima ostvaruje se putem Nacionalnog identifikacijskog i autentifikacijskog sustava i sustava eOvlaštenja.",3.83162260055542,0.7,1.0,0.8,macro_overlap200
Što znači status 'Zaprimljen i neuparen' u FiskAplikaciji?,"Status 'Zaprimljen i neuparen' u FiskAplikaciji označava da je račun zaprimljen, ali još nije povezan s odgovarajućim podacima ili transakcijom. To može značiti da račun nije evidentiran ili da postoji potreba za dodatnom provjerom podataka kako bi se osiguralo da su svi potrebni uvjeti ispunjeni za daljnju obradu.",3.089332103729248,0.5,0.5,0.5,macro_overlap200
Što znači status 'Odstupanje' u FiskAplikaciji i treba li zbog toga odbiti račun?,"Status 'Odstupanje' u FiskAplikaciji obično ukazuje na to da postoji neka vrsta nesukladnosti ili problema s računom koji je izdan. Ovisno o specifičnim pravilima i procedurama koje se primjenjuju, može biti potrebno dodatno istražiti uzrok tog statusa. Ako se utvrdi da je račun izdan u suprotnosti s propisima ili da nedostaju potrebni elementi, tada bi moglo biti opravdano odbiti račun. Preporučuje se konzultirati se s relevantnim propisima ili stručnjacima za fiskalizaciju kako bi se donijela ispravna odluka.",3.725935220718384,0.3,0.5,0.4,macro_overlap200
Što je AMS i čemu služi?,AMS je metapodatkovni servis koji omogućava objavu identifikatora poreznih obveznika primatelja eRačuna. Služi za pružanje podataka o krajnjoj adresi primatelja eRačuna i informacijama o poreznim obveznicima prema Listi identifikatora poreznih obveznika.,3.028935432434082,0.5,0.5,0.5,macro_overlap200
Kakvu strukturu mora imati broj eRačuna?,Informacije o strukturi broja eRačuna nisu navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne propise ili standarde koji se odnose na eRačune za detalje o njihovoj strukturi.,2.734154462814331,0.0,0.5,0.0,macro_overlap200
Što je samoizdavanje eRačuna i kako se provodi fiskalizacija?,"Samoizdavanje eRačuna odnosi se na situaciju kada izdavatelj računa, koji je obveznik fiskalizacije, izda eRačun za svoje transakcije. Ovaj postupak uključuje obvezu izdavanja eRačuna za tuzemne transakcije, osim ako nije izuzet od te obveze prema posebnom zakonu. 

Fiskalizacija eRačuna provodi se tako da izdavatelj računa odmah nakon slanja i zaprimanja ispravljenog eRačuna, koji ne utječe na obračun poreza, obvezno fiskalizira taj račun. Također, prilikom razmjene eRačuna, identitet pristupne točke mora se dokazati putem digitalnih certifikata, uz obvezan OIB koji potpisuje poruku koja sadrži eRačun.",5.067298173904419,0.5,0.5,0.7,macro_overlap200
Kada postoji obveza izdavanja eRačuna za inozemne transakcije?,"Obveza izdavanja eRačuna za inozemne transakcije nije izričito navedena u dostupnim odredbama. Članak 38. se fokusira na obvezu izdavanja eRačuna za tuzemne transakcije, dok se izuzeća i posebne okolnosti odnose na transakcije koje se plaćaju gotovinom ili karticom. Za inozemne transakcije, potrebno je konzultirati dodatne propise ili zakone koji se bave tim pitanjem.",3.5921413898468018,0.5,0.5,0.5,macro_overlap200
Može li se isti digitalni certifikat koristiti za F1.0 i F2.0?,Nema informacija o mogućnosti korištenja istog digitalnog certifikata za F1.0 i F2.0 u dostupnom materijalu. Preporučuje se provjeriti specifične zahtjeve ili smjernice vezane uz certifikate za svaku verziju sustava.,3.826547622680664,0.5,0.5,0.5,macro_overlap200
Kada se može primijeniti članak 39. Zakona za B2B transakcije?,Članak 39. Zakona može se primijeniti od 1. siječnja 2026. godine.,1.6991827487945557,1.0,1.0,0.5,macro_overlap200
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,Nema specifičnih informacija o postupanju s računima za predujam kod izdavanja konačnog računa u dostavljenim odredbama. Preporučuje se konzultirati relevantne zakonske odredbe ili pravilnike koji se odnose na ovu temu za detaljnije upute.,2.1649913787841797,0.5,0.5,0.5,macro_overlap200
Koje su obveze odvjetničkih ureda koji nisu u sustavu PDV-a?,"Obveze odvjetničkih ureda koji nisu u sustavu PDV-a nisu izravno navedene u dostupnim informacijama. Međutim, općenito se može pretpostaviti da bi se trebali pridržavati odredbi koje se odnose na fiskalizaciju i izdavanje računa, kao i drugih relevantnih zakonskih propisa koji se primjenjuju na obveznike fiskalizacije. Preporučuje se konzultirati specifične zakone ili pravne savjetnike za detaljne informacije o obvezama.",3.483670949935913,0.5,0.5,0.5,macro_overlap200
Kako se štiti profesionalna tajna odvjetnika kod eRačuna?,"Informacije o zaštiti profesionalne tajne odvjetnika u vezi s eRačunima nisu izravno navedene. Međutim, općenito se može reći da se odredbe o eRačunima primjenjuju uz poštivanje zakonskih propisa koji se odnose na zaštitu podataka i povjerljivost informacija. U slučajevima kada su transakcije zaštićene propisanim stupnjem tajnosti ili zahtijevaju posebne sigurnosne mjere, primjenjuju se odgovarajući zakoni i propisi koji osiguravaju zaštitu profesionalne tajne.",3.990396499633789,0.5,0.5,0.5,macro_overlap200
Koje su obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju?,Informacije o obvezama OPG-a u sustavu PDV-a vezano uz fiskalizaciju nisu navedene. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na obveznike fiskalizacije kako bi se dobile točne informacije.,3.00262713432312,0.0,0.5,0.0,macro_overlap200
Koje vrste dokumenata (šifre) se najčešće koriste za eRačune u Hrvatskoj?,"U Hrvatskoj se za eRačune najčešće koriste dokumenti koji su u skladu s EU normom, a njihova razmjena obavlja se putem pristupnih točaka koje osiguravaju sigurnu razmjenu podataka. Također, eRačuni moraju biti izdani prema propisima koji uređuju fiskalizaciju, a uključuju elemente kao što su zaštitni kod, datum i vrijeme izdavanja, te ukupni iznos računa.",3.833245277404785,0.0,0.0,0.0,macro_overlap200
Koja je razlika između poslovnih procesa P4 i P6?,"Informacije o poslovnim procesima P4 i P6 nisu navedene, stoga nije moguće odgovoriti na pitanje o njihovim razlikama.",1.4450697898864746,0.0,0.0,0.0,macro_overlap200
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog nekoliko mogućih razloga. To može uključivati probleme s unosom podataka, neispravne informacije prilikom fiskalizacije, ili nedostatak potrebnih ovlaštenja za razmjenu eRačuna. Također, može biti i tehničkih problema s aplikacijom ili s povezivanjem na sustav koji upravlja fiskalizacijom. Preporučuje se provjeriti sve relevantne informacije i status računa unutar aplikacije kako bi se utvrdio točan uzrok.",3.7284622192382812,0.5,0.5,0.5,macro_overlap200
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,"Da, poduzetnici će se kažnjavati zbog grešaka u fiskalizaciji eRačuna. Prekršaji vezani uz neprovođenje fiskalizacije, neizdavanje eRačuna, neprimanje eRačuna, kao i druge povrede propisa, mogu rezultirati novčanim kaznama za pravne osobe, odgovorne osobe u pravnim osobama, kao i fizičke osobe obrtnike. Kazne se kreću u različitim iznosima ovisno o težini prekršaja.",2.4907803535461426,0.0,0.5,0.0,macro_overlap200
Zašto je AS4 protokol važan za razmjenu eRačuna?,"AS4 protokol je važan za razmjenu eRačuna jer omogućava sigurnu i standardiziranu razmjenu podataka između izdavatelja i primatelja eRačuna. Ovaj protokol osigurava interoperabilnost između različitih sustava, što je ključno za učinkovitu i pouzdanu komunikaciju u procesu razmjene eRačuna. Također, pridržavanje standardiziranih formata i protokola doprinosi vjerodostojnosti i cjelovitosti sadržaja eRačuna tijekom cijelog razdoblja čuvanja.",4.116480588912964,0.5,0.5,0.5,macro_overlap200
"Paušalni obrt nije u sustavu PDV-a, većina kupaca su građani koji plaćaju na transakcijski račun, ali povremeno ima i B2B kupce koji plaćaju karticom. Što se mijenja u njegovom poslovanju od 1.1.2026?","Od 1.1.2026. godine, paušalni obrtnici koji nisu u sustavu PDV-a morat će se prilagoditi novim pravilima fiskalizacije. To uključuje obvezu fiskalizacije svih računa, bez obzira na to da li su kupci građani ili B2B. S obzirom na to da većina kupaca plaća na transakcijski račun, obrtnik će morati osigurati da su svi računi pravilno fiskalizirani i da se podaci o transakcijama dostavljaju Poreznoj upravi. Također, obrtnik će morati obratiti pažnju na pravilno evidentiranje svih poreza, uključujući PDV ako se odluči za ulazak u sustav PDV-a, kao i na eventualne promjene u načinu plaćanja, uključujući kartične transakcije.",4.575185775756836,0.5,0.5,0.5,macro_overlap200
Što je eRačun i mora li biti u PDF formatu?,"eRačun je elektronički račun koji mora biti u skladu s EU normom. Nema specifične odredbe koja zahtijeva da eRačun bude u PDF formatu, ali mora se razmjenjivati putem standardiziranih formata i protokola.",1.9039621353149414,0.5,0.5,0.0,semantic
Tko se smatra izdavateljem i primateljem eRačuna prema Zakonu o fiskalizaciji?,"Izdavateljem eRačuna smatra se porezni obveznik sa sjedištem, prebivalištem ili uobičajenim boravištem u tuzemstvu koji je upisan u registar obveznika PDV-a, obveznik poreza na dohodak od samostalne djelatnosti ili obveznik poreza na dobit koji nije upisan u registar obveznika PDV-a, kao i tijela državne uprave i jedinice lokalne i područne samouprave koje su upisane u Registar proračunskih i izvanproračunskih korisnika.

Primateljem eRačuna smatra se osoba ili entitet koji zaprima eRačun od izdavatelja, a koji može biti bilo koji od navedenih obveznika ili korisnika usluga.",3.9256486892700195,0.7,1.0,0.8,semantic
Od kada obveznici koji nisu u sustavu PDV-a moraju izdavati i zaprimati eRačune?,Obveznici koji nisu u sustavu PDV-a moraju početi izdavati i zaprimati eRačune od 1. siječnja 2027. godine.,1.389486312866211,0.5,0.5,0.5,semantic
Što je fiskalizacija eRačuna i kada se mora provesti?,"Fiskalizacija eRačuna odnosi se na proces izdavanja i fiskalizacije elektroničkog računa u poslovanju poreznih obveznika. Ovaj proces uključuje obvezu primatelja eRačuna da ga zaprimaju na način propisan zakonom. Fiskalizacija se mora provesti odmah nakon slanja i zaprimanja ispravljenog eRačuna, ukoliko se ispravlja podatak koji ne utječe na obračun poreza.",4.055323362350464,0.5,0.9,0.6,semantic
Koje su glavne razlike između Fiskalizacije 1.0 i Fiskalizacije 2.0?,"Glavne razlike između Fiskalizacije 1.0 i Fiskalizacije 2.0 uključuju promjene u postupcima fiskalizacije, kao i u tehnologijama koje se koriste za izdavanje i obradu računa. Fiskalizacija 2.0 donosi unaprijeđene metode za generiranje i slanje eRačuna, uključujući korištenje centralnog informacijskog sustava Porezne uprave i poboljšane sigurnosne mehanizme. Također, Fiskalizacija 2.0 uvodi nove obveze za obveznike fiskalizacije, kao što su obaveze vezane uz QR kodove i postupke prijave poslovnih prostora. U usporedbi s prvim modelom, drugi model nudi veću automatizaciju i efikasnost u razmjeni podataka između poslovnih subjekata i Porezne uprave.",4.655580520629883,0.5,0.5,0.5,semantic
Što je pristupna točka i tko može biti pristupna točka?,Pristupna točka je elektronički uređaj za izdavanje računa ili informacijski sustav obveznika fiskalizacije računa. Ona omogućava komunikaciju s Sustavom za fiskalizaciju i može se smatrati sredstvom putem kojeg obveznik fiskalizacije razmjenjuje podatke s Poreznom upravom.,2.258744955062866,0.5,0.5,0.5,semantic
Što mora informacijski posrednik napraviti da bi mogao pružati usluge?,"Informacijski posrednik mora dostaviti Poreznoj upravi određenu dokumentaciju prije nego što pristupi završnom testiranju sukladnosti. Ta dokumentacija uključuje:

1. Dokument koji detaljno navodi sredstva implementirana za osiguranje sigurnosti osobnih podataka u skladu s Općom uredbom o zaštiti podataka.
2. Najnoviju verziju Certifikata za ISO/IEC 27001 u trenutku podnošenja dokumentacije.
3. Izjavu kojom se obvezuje upravljati svojim sustavom informacija iz Europske unije, osiguravajući da nema prijenosa podataka izvan Europske unije.
4. Izjavu u kojoj navodi opseg usluga koje pruža za potrebe provedbe zakona. 

Nakon ispunjavanja ovih uvjeta, informacijski posrednik može pružati usluge.",3.7803497314453125,0.5,0.5,0.5,semantic
Što je aplikacija MIKROeRAČUN i tko je može koristiti?,"Aplikacija MIKROeRAČUN omogućava izdavanje, zaprimanje i pohranu eRačuna, kao i fiskalizaciju izdanih i zaprimljenih eRačuna. Pravo na korištenje ove aplikacije imaju izdavatelj i primatelj eRačuna, pod uvjetom da su korisnici sustava ePorezna, nisu upisani u registar obveznika PDV-a i nisu obveznici primjene propisa o elektroničkom izdavanju računa u javnoj nabavi kao javni naručitelji.",3.201777219772339,0.5,1.0,0.8,semantic
Kada izdavatelj eRačuna mora provoditi postupak eIzvještavanja?,"Izdavatelj eRačuna mora provoditi postupak eIzvještavanja prilikom razmjene eRačuna, koristeći web-servis, uslugu informacijskog posrednika ili FiskAplikaciju. Također, obvezan je dostaviti podatke u Sustav za fiskalizaciju u skladu s propisima, uključujući situacije kada se eRačun ne može izdati primatelju zbog nedostupnosti identifikatora.",2.2176833152770996,0.5,0.5,0.5,semantic
Što mora napraviti primatelj eRačuna koji odbija eRačun?,"Primatelj eRačuna dužan je u Sustav za fiskalizaciju do 20. dana u mjesecu za prethodni mjesec dostaviti podatke o eRačunima za koje je izvršio odbijanje u prethodnom mjesecu. Ti podaci uključuju datum izdavanja eRačuna, broj eRačuna, OIB izdavatelja i primatelja eRačuna, datum odbijanja te razlog odbijanja. Dostavom ovih podataka primatelj eRačuna također izjavljuje da neće koristiti pravo na pretporez po tom eRačunu.",3.4811387062072754,1.0,1.0,1.0,semantic
Je li podatak KPD-a obvezan na eRačunu i u kojim slučajevima?,Podatak KPD-a je obvezan na eRačunu kada obveznici primjene zakona moraju povezati stavku robe i usluge s ispravnom klasifikacijskom oznakom iz KPD-a. Ova oznaka mora biti iskazana u eRačunu kao šesteroznamenkasti broj.,3.2125654220581055,0.7,0.9,0.6,semantic
Čemu služi FiskAplikacija i koje funkcionalnosti omogućava?,"FiskAplikacija služi za pregled podataka iz fiskalizacije računa i eRačuna. Omogućava uvid u statuse eRačuna, kao što su zaprimljen, naplaćen ili odbijen, kao i uvid u podatke o greškama i ostale podatke iz Sustava za fiskalizaciju.",1.8971898555755615,0.5,0.5,0.5,semantic
Što znači status 'Zaprimljen i neuparen' u FiskAplikaciji?,"Status 'Zaprimljen i neuparen' u FiskAplikaciji označava da je račun zaprimljen, ali nije povezan s odgovarajućim podacima ili transakcijom. To može značiti da su potrebni dodatni podaci ili da postoji problem s identifikacijom računa u sustavu.",1.7753236293792725,0.5,0.5,0.5,semantic
Što znači status 'Odstupanje' u FiskAplikaciji i treba li zbog toga odbiti račun?,"Status 'Odstupanje' u FiskAplikaciji obično označava da je došlo do nekih nepravilnosti ili odstupanja u procesu fiskalizacije računa. U takvim slučajevima, obveznik fiskalizacije trebao bi provjeriti razloge za taj status i poduzeti odgovarajuće mjere. Odbijanje računa može biti potrebno ako se utvrdi da račun nije pravilno fiskaliziran ili ako ne ispunjava zakonske uvjete. Preporučuje se konzultirati relevantne propise ili stručnjaka za fiskalizaciju kako bi se donijela ispravna odluka.",4.184957504272461,0.5,0.5,0.5,semantic
Što je AMS i čemu služi?,"AMS je adresar metapodatkovnih servisa kojim upravlja Ministarstvo financija, Porezna uprava. Služi za pohranu identifikatora i pripadajućih metapodatkovnih servisa poreznih obveznika, omogućavajući dostupnost podataka o adresi primatelja eRačuna.",2.5004007816314697,0.5,0.5,0.5,semantic
Kakvu strukturu mora imati broj eRačuna?,"Broj eRačuna mora se sastojati od slijedećih elemenata: numeričkog broja računa, oznake poslovnog prostora i broja uređaja za izdavanje računa. Numerički broj računa može sadržavati samo znamenke 0-9, bez vodećih nula. Oznaka poslovnog prostora može sadržavati samo znamenke i slova (0-9, a-z, A-Z) i mora biti jedinstvena na razini OIB-a obveznika. Broj uređaja za izdavanje računa također može sadržavati samo znamenke 0-9, bez vodećih nula.",2.831730842590332,0.5,0.5,0.5,semantic
Što je samoizdavanje eRačuna i kako se provodi fiskalizacija?,"Samoizdavanje eRačuna odnosi se na proces u kojem obveznik fiskalizacije izdaje eRačun za svoje usluge ili proizvode. Fiskalizacija eRačuna provodi se tako da obveznik odmah nakon slanja eRačuna, koji je zaprimljen od strane primatelja, izvrši fiskalizaciju tog eRačuna. To uključuje povezivanje podataka o stavci robe i usluge s ispravnom klasifikacijskom oznakom iz KPD-a, te osiguranje da su svi potrebni podaci ispravno navedeni u eRačunu. U slučaju ispravka podataka na eRačunu koji ne utječu na obračun poreza, eRačun se može ponovno izdati pod istim brojem uz obvezno navođenje indikatora kopije računa.",4.844660758972168,0.7,0.9,0.6,semantic
Kada postoji obveza izdavanja eRačuna za inozemne transakcije?,"Obveza izdavanja eRačuna za inozemne transakcije nije izričito navedena u dostupnim odredbama. Članak 38. se fokusira na obvezu izdavanja eRačuna za tuzemne transakcije, dok se za inozemne transakcije ne spominje specifična obveza. Stoga, za inozemne transakcije može biti potrebno dodatno istražiti relevantne zakonske odredbe ili propise koji se odnose na međunarodne transakcije.",3.2420568466186523,0.7,0.9,0.6,semantic
Može li se isti digitalni certifikat koristiti za F1.0 i F2.0?,Nema informacija o mogućnosti korištenja istog digitalnog certifikata za F1.0 i F2.0 u dostavljenim pravilnicima. Preporučuje se provjeriti specifične zahtjeve i odredbe vezane uz certifikate za svaku verziju sustava.,1.9619393348693848,0.5,0.5,0.0,semantic
Kada se može primijeniti članak 39. Zakona za B2B transakcije?,Informacije o primjeni članka 39. Zakona za B2B transakcije nisu navedene u dostupnom tekstu. Preporučuje se konzultirati sam zakon ili relevantne pravne izvore za detalje o toj odredbi.,1.8428127765655518,0.0,0.5,0.0,semantic
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,Informacije o postupanju s računima za predujam kod izdavanja konačnog računa nisu izravno navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne odredbe zakona ili pravilnike koji se odnose na fiskalizaciju i izdavanje računa za dodatne detalje o ovoj temi.,2.171863555908203,0.0,0.0,0.0,semantic
